RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
1842,Klamath County,Oregon,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,129000,135800,137000,143200,149400,142100,149400,137100,144200,135300,131300,132100,132400,135100,135300,139900,144600,138800,136900,135200,138400,146700,149100,150900,148500,155700,146600,145100,135500,144000,144500,146900,147000,147300,153600,153600,169900,160000,153300,137900,152300,163900,161400,160300,153100,155300,156400,157100,159900,162300,170500,173200,167000,175000,175300,176700,161400,162100,164500,168200,165400,171600,184500,185700,191000,186200,187800,184800,183500,190200,195000,222000,235300,
3079,Williamson County,Illinois,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108900,123500,118400,130200,125700,124900,122800,101900,101000,91800,95600,101100,108900,112700,121100,125600,132200,121600,117700,122100,122700,113400,110500,114700,119800,115900,119000,111400,126400,122800,140300,140000,133000,118900,107100,111700,122900,128300,127200,128200,133500,128200,123800,113200,132500
2834,Robertson County,Tennessee,693,124500,132500,131400,131400,128200,128300,126400,122200,118500,117700,116300,117000,112300,116800,119000,124300,123100,123000,126100,127700,127600,126400,120100,116400,116100,125000,130100,129000,122700,125200,124700,124800,126000,127900,125300,116100,115700,118600,123600,123900,125700,128300,124300,124300,123000,125400,124500,117100,118400,121400,129100,125900,121300,117400,118100,121300,122600,124900,131100,130700,133700,132800,139300,133500,130300,129700,132000,131100,127300,130700,129100,132300,132900,136000,137700,139100,141300,140400,132100,133200,134900,139900,134900,128500,130500,143300,153600,156100,148100,147200,152100,155500,162100,162100,157100,154600,155800,163800,163700,168100,169200,171000,168700,168600,169200,169500,171700,175700,176800,176900,172400,171600,173500,177700,178800,182000,184200,187900,188600,187500,192100,192700,194800,191500,193100,205500,208400,206000,192700,191900,193100,193400,197500,204300,209500,209700,210700,213500,219900,218600,223400,221600,226000,221900,
976,Dallas County,Iowa,694,161700,155900,152000,164600,165300,177500,173900,184500,183000,182400,154600,154600,153300,165800,159800,159700,157600,154900,140500,157100,155100,176200,166000,170400,159300,149000,142200,148800,162200,177100,174200,171800,175200,179900,179600,160800,152400,144000,148800,148400,156100,163300,170900,174800,175800,175100,168100,155500,147300,148900,161700,166600,166300,170600,169000,185200,179300,175600,161100,157200,164500,168000,173700,177500,181500,181300,182600,197600,195000,195200,165400,168100,162400,174200,182400,188400,193800,195600,198100,195600,192600,181100,183200,186500,195200,199800,196700,199000,188800,190500,182000,199900,204700,215900,207400,203300,209600,212900,213300,208600,206000,208400,208600,211700,212200,213500,220400,221200,227700,222400,219700,212700,216200,216700,217000,222600,226000,229600,217400,222600,219500,220700,218100,222200,220200,221100,220700,224500,227800,230000,242400,246100,249100,225400,219700,223700,237500,229500,223600,232300,255100,269300,,,
702,Salem County,New Jersey,695,170700,182600,187000,169900,155200,142800,142800,146800,148100,156600,153900,152100,156800,158900,172500,156200,154600,144700,149300,144900,138800,140900,146300,157100,170700,172400,168200,150800,142500,131700,133700,140100,137700,141300,140800,160300,163500,159700,138800,114900,101600,111300,121000,131700,131500,146800,147500,153100,147400,149500,151000,138900,126000,114000,120500,131200,123000,133600,134700,163200,159600,153300,141000,147600,159600,150900,145700,139000,137500,130300,129200,126600,128600,129700,127900,126100,129800,134400,128800,120700,120600,124700,134800,150700,148000,148200,138500,131900,124400,112500,117000,118600,109700,110900,112600,117900,118900,111300,103000,101900,111900,112500,107100,102400,118000,121800,120900,117400,112700,114200,97700,97100,86100,97600,103600,109200,100000,84700,70400,69300,77100,80700,84100,84100,83400,86700,89100,87900,94300,102100,116800,113400,120800,127300,126300,114100,106100,107100,109000,113500,122100,126600,124600,133900,139600
1479,Warren County,New York,696,191700,185700,179200,176000,165300,175300,174300,176300,167600,163300,159700,162600,163600,162000,155800,158000,160500,163500,162200,167300,168800,168900,161100,161200,164400,169300,169500,167700,164300,161800,167100,167500,168400,173800,178600,176700,162700,158900,165600,169600,178200,178900,170200,168900,166600,169900,170300,176000,170900,170600,166700,182700,178400,172100,170800,179200,184400,190000,177500,179900,167200,176900,171800,187300,179200,179000,172400,180100,178600,167800,159900,171600,192500,202200,202500,189100,187700,186100,190900,195900,196000,190700,189800,193200,188700,184500,175900,181500,189500,195600,194500,183000,177700,180000,191500,194600,196100,182000,181000,186300,186300,177700,171500,178900,184400,191700,186100,180800,169900,174300,180400,174100,171100,180500,180100,175100,175900,184100,195900,180200,186400,175700,181100,177600,186600,187100,192800,187400,188100,190100,189000,187400,181400,182100,185200,186900,196000,197600,198300,203300,202700,200900,196300,187400,
2789,McCracken County,Kentucky,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125400,137500,133200,124500,114500,111800,109400,132600,146600,146000,118900,112200,116400,134500,135000,134500,123800,118600,119000,141300,140800,138800,114700,122700,120800,119300,114700,119700,121700,122300,120300,124400,125600,130800,127000,126800,124000,124900,111500,109000,112200,128300,114500,127500,119900,136600,112400,115900,117000,134400,135200,137000,127400,125900,120500,124700,130000,122900,128200,129000,140000,130500,131900,131300,132400,129800,116600,116000,120200,130900,131300,128800,130000,135600,135000,137000,132600,136100,141900,149800,137700,130200,122400,129000,132700,132100,136300,132600,132900,130700,132100,130300,134600,130600,139000,140800,142200,137100,132000,134000,137000,134100,132300,145400,152200,160800
345,York County,Virginia,698,291000,292600,268400,274200,278400,294000,298000,301500,275600,268900,281000,312800,308800,272900,256000,266100,290000,283300,292900,284700,286500,272500,267500,271500,272600,273600,262500,273700,287400,285400,283200,254500,265800,255000,276900,303500,294000,258300,216700,232300,254500,257600,252700,234300,234700,232500,248500,267900,260800,267700,270200,269000,269900,250900,266000,276600,288400,307800,320100,301200,282100,242100,252300,249300,274200,267800,267300,242100,255500,256200,278200,274000,277700,275500,271700,277500,281400,283000,283500,280400,278900,270100,261500,270300,278400,258800,253200,250300,281600,283000,288400,290800,291900,297300,296900,291600,266200,265600,266600,274700,259600,261100,256700,269300,272300,281900,294700,299400,302600,295400,280100,261700,267800,286100,303900,301800,290500,291500,287000,316900,313700,312400,290300,298400,291200,286600,282600,284800,268700,272600,273600,291000,281000,269700,278100,275500,298200,286200,303900,283500,285400,288300,315300,332900,335300
2961,Livingston County,New York,699,97600,93600,104800,107100,106500,101000,95600,99700,104100,99400,93200,85200,98000,99000,110700,108700,114500,104700,97300,98600,112400,109700,98100,95300,109200,121500,122000,117200,116500,113800,122900,126800,126300,122300,114300,113100,108100,111600,116000,115300,123800,115100,114800,108200,120400,115300,111700,105900,115700,119200,123100,122800,117200,115900,113900,121800,119900,111600,116000,109900,135600,132600,134600,117700,116000,120100,123500,122400,120700,119800,117000,120400,117900,121300,117200,116200,113700,113900,115400,117600,116900,109300,97100,98500,110600,124500,126500,126500,126100,125200,117300,117000,121400,130600,120300,122000,120600,134000,134900,130500,132500,129700,130600,122200,123400,113900,118300,114000,115100,110300,117400,124900,128200,125300,123500,126400,125600,127200,125400,112000,109800,100200,110100,116100,127100,127000,132200,137800,134900,127200,120200,125100,126600,130300,135200,146000,149000,146100,141400,141600,147100,141000,138900,132300,
3248,Saint Francois County,Missouri,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78800,82600,78400,75000,74700,79600,86800,82400,80500,82700,94100,92200,86700,81400,86000,83800,80400,75300,74400,70400,71000,76900,85800,91200,99600,100900,102200,96500,98000,99200,94100,96100,95600,104600,101100,102600,94800,102700,94400,103700,102000,109900,109800,104800,101900,98600,101400,103900,107800,104200,104400,106500,118100,114100,112100,113500,117500,114500,108400,107700,109700,118400,120900,118600,126400,119600,128700,113100,122000,117700,114200,111200,111700,113000,113500,118200,124600,131200,128300,123000,121400,118200,118700,119500,117000,132600,129000,135500,123600,121800,120900
915,Carbon County,Pennsylvania,701,159900,157000,142100,140700,136100,138900,134900,131700,122800,121200,132200,145000,144800,138600,127900,128900,120700,122200,111300,115200,120300,125500,130000,139200,154000,152200,140900,130900,128200,122300,117500,116000,119600,122300,120500,123200,134700,143800,144900,130400,124500,117600,116400,117600,112100,105200,103800,104300,123200,115500,118100,104800,106500,108000,104600,109200,104600,110900,106700,107500,124700,126800,132200,108700,111500,113000,115100,113700,110400,111400,106200,121000,141100,142800,138000,113300,116100,107300,103700,99400,93900,101800,110700,116100,120400,116900,108400,106800,102800,111700,109200,112600,118400,117100,112200,100600,103100,105500,109400,107400,103800,100000,103600,112300,118900,115500,112200,113100,115000,116800,112200,114200,114000,117100,118600,118800,116000,114400,127100,136100,133700,122400,120200,124300,130000,122900,122900,119900,130400,133000,139900,142500,167600,162800,154400,127900,124300,121100,120300,121900,133900,,,,
2261,Fauquier County,Virginia,702,319900,305600,293000,290800,283800,275900,260100,258300,269800,269100,259200,243500,225300,211800,213500,227200,238000,244700,248300,253200,247900,248900,264900,261800,268600,244000,227200,221700,231600,262500,264400,262100,270600,265600,260200,234300,227700,226000,227200,248900,256300,262200,258500,258900,262200,260800,274600,279600,281300,261600,259100,253500,268800,281000,290800,296700,295000,301600,295000,299000,308700,308800,306700,299500,302500,301300,296100,314700,326400,326800,313200,298100,294700,294000,301800,312000,318200,319200,313100,307600,314200,317600,336000,322400,334600,332800,343700,333400,328900,334900,337200,331900,327400,332300,341100,347400,332500,326300,322800,335600,332800,330600,340100,348800,356200,344200,347100,337500,339200,339200,354800,361100,364000,358900,355500,343600,337800,350700,357000,375700,374200,376500,363100,356100,355900,360900,371800,379200,367200,363300,350200,367800,373900,395000,389400,388000,381000,394100,396200,407500,399000,412800,407600,412300,408300
841,Athens County,Ohio,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148700,137800,120000,114200,104700,114100,115200,112200,107000,97600,94600,98000,107600,115700,118000,119700,131700,126200,128300,124900,121000,117400,128100,138600,145600,127800,149500
217,Lake County,California,704,237200,242200,235600,221500,211400,203100,204000,199500,192100,175300,166000,156200,160400,156300,149800,139200,138000,142300,154800,157700,152500,150300,135000,135700,134300,140200,141000,131500,136600,127100,128300,122500,120800,118000,107100,121000,111500,113500,95600,89200,92100,101100,119000,110500,112300,104600,112500,110100,111400,118500,122200,118900,117500,115200,132500,122500,131200,124500,136100,134100,135000,137200,138400,139200,137600,138900,146700,163800,163600,159700,139400,147400,148900,161700,157700,160100,161900,166800,170700,166600,171400,159600,158200,155300,173700,189400,195100,192300,196100,197900,201800,201800,216700,221300,225400,208800,208200,207300,217600,219100,221700,220600,222000,229300,229400,225500,213400,217400,220200,221100,218100,224700,230900,231700,231000,235000,241200,247700,251900,250800,249400,253200,255300,257200,247900,247200,255300,249700,242900,224400,224900,238900,245400,261800,256600,256500,243500,239800,249300,253300,264700,254400,247000,239500,253200
2340,Herkimer County,New York,705,,,,,,,,,,,,,,,,,82400,80600,76800,70800,70200,71300,76400,76100,78200,79700,83200,84300,77800,74800,70900,83200,84000,83100,71800,84800,88500,89600,82400,84700,86900,81100,76300,79700,83400,91300,85900,88500,89000,92500,85800,78500,77700,78100,82100,79200,80000,77800,84400,91000,97100,92200,87300,95900,104100,104700,96000,85100,84000,77000,80200,81900,81600,82700,81000,82300,81700,79500,78600,79700,81500,87200,84400,87900,84200,86800,82500,82300,81200,89300,90500,92200,89000,83900,79400,77400,80400,77800,83600,85500,87400,84200,84900,85500,82200,82200,85900,88400,87200,87700,90800,90600,86000,82800,78600,82300,84900,89200,86200,79400,83300,78700,84300,84700,95500,94700,94800,95400,99700,105400,111000,113600,108200,94800,84700,86300,89500,96600,101400,100800,105100,105200,121500,120400,
301,Reno County,Kansas,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106400,104500,110700,88600,95400,101800,107000,117400,103500,101100,106100,115100,116500,101400,108700,100300,100200,93200,115400,114700,113500,100500,108300,108100,115600,116400,114800,110400,107600,103200,96300,97800,107200,118600,116400,114100,108900,107900,126600,124000,124200,97400,98000,99300,109200,115900,115700,107500,104800,114200,121800,104000,99300,99300,118800,117700,120400,113500,110400,110600,111300,112900,102300,110000,109900,111400,102800,94800,98400,99300,115700,112200,118800,103800,112500,113600,,
304,Rice County,Minnesota,707,162600,166700,174500,181100,173100,163000,156800,156700,159900,162700,161400,162300,158200,150700,144500,148300,158100,163300,165500,159600,158300,158000,158300,163300,147200,142000,131800,142200,142700,135500,135100,140100,149300,147100,141300,136000,127200,121100,122600,128200,132900,129000,125600,130000,133000,140900,133600,133900,124900,129300,124800,129900,131900,141800,139800,139300,133800,145100,148700,156600,155600,159100,156100,153500,156500,157000,158100,152900,153000,158000,156700,157200,152800,150800,154900,159200,164400,162900,161100,164100,163600,169800,168100,176300,164100,166800,162200,173600,169500,168800,169100,172500,174500,171900,170700,172700,174200,176200,177300,178800,180100,183200,187900,187000,188000,185600,193200,191900,195400,195200,195500,188000,198000,203200,214000,210700,209900,208100,208800,209200,198700,196400,199800,206200,207200,207900,212500,211300,215900,220000,225700,223500,218500,213300,213800,223800,228700,235200,234000,233800,237000,241900,240000,246400,
2891,Blue Earth County,Minnesota,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142600,151600,153700,153500,156900,156200,155300,152700,158600,166600,173300,174300,166700,162000,160700,166100,165600,170500,162300,180200,174200,175700,159700,162700,161600,159800,158900,161400,171800,187000,185300,169700,162700,180700,184400,178600,163400,167100,167500,170900,173100,171800,170200,168500,171500,184000,191000,207500,200600,201400,191100,196900,192800,192600,189000,191000,205900,
1605,Catoosa County,Georgia,709,116800,117200,123900,121300,123000,120400,127300,125100,125600,115300,119800,130700,129200,133700,123800,125900,119400,118100,122800,117200,116900,117100,136900,140600,138400,122400,121000,121700,118200,113300,114600,117400,116900,112100,104800,104000,105500,116300,116400,113100,105200,108000,112200,105900,105900,103100,115800,117100,118300,109800,105100,105100,110900,113000,116600,108500,107500,101200,108800,105600,113900,115800,124000,122300,120700,119400,118000,117100,115900,115700,114800,111600,112300,110900,111800,109500,110200,110800,112500,114300,114400,114700,115900,118900,120300,127200,128900,126000,124500,127000,132400,128900,131300,128500,132000,130000,134000,132900,131800,131600,128800,129700,130500,135900,137500,139500,138100,133700,130700,132800,144200,146600,145500,139600,139800,144400,143800,146400,145500,150400,149400,149500,149200,153100,155300,149600,153800,148000,153100,146100,150000,150600,154300,163100,165700,167700,165500,163700,166500,164500,168900,168000,171800,170000,170100
567,Ionia County,Michigan,710,77700,69000,63300,60600,60500,67000,78100,75800,70800,58500,61100,48600,54400,50300,52800,49600,53600,56000,64700,63900,63400,52900,57000,62200,61000,61000,60000,57100,51700,54100,61600,61000,65000,68400,72300,60700,47500,46200,55200,61600,57200,55700,57500,65700,62500,59000,54000,53000,55000,62200,68100,70200,70500,72100,68100,68700,71100,76900,80300,75900,74200,69000,70300,77600,82300,80700,82400,80000,79600,74900,74000,77400,85600,84300,81900,79900,82700,88500,89100,96400,102200,107600,100100,101600,98000,111100,115000,113000,106400,100000,105300,101300,102300,103500,105100,112100,111900,118700,112300,117500,110500,120500,111100,112000,104500,107900,116600,116400,124200,120500,121900,113000,118000,121300,129100,129100,129800,133000,131300,125900,118500,115300,123300,128900,132500,128600,126700,127900,127700,126300,127000,130300,133300,136100,138000,141500,141500,144800,147900,145700,141900,146400,152200,151000,146100
664,Otero County,New Mexico,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156200,160100,149100,145800,140500,138100,141900,143400,142800,148700,143400,144000,142800,148200,146800,147200,145700,143000,139100,141800,150900,150600,150900,145800,150700,145300,149700,140900,144100,128600,131400,132500,139300,145800,151000,158300,153000,151600,146900,154000,155500,146300,144300,143500,156200,141700,142300,134600,142700,137800,139300,143600,140300,149000,154500,157100,161600,159200,173300,166400
1609,Chatham County,North Carolina,712,244700,248200,259100,249200,237900,241700,272500,277900,274000,280200,256900,239800,203900,226400,235200,223200,214800,216800,233900,235300,236600,235900,233200,220700,220000,225100,235200,227300,223800,227800,259200,272700,271600,243800,233000,235400,231900,240200,244100,232200,215700,222000,237400,243000,237600,234900,234000,216900,216800,225300,235700,241300,236400,236700,257000,260600,261600,250100,250600,234600,229500,233800,259500,257200,266300,267000,269300,274300,268200,263100,250000,247500,234900,239200,240500,256500,251500,264000,265400,277000,261900,262200,289700,306100,316900,283700,279400,273600,286900,279600,316400,292200,306200,281300,305900,292300,293200,289100,300800,302800,310000,315200,311600,311900,307700,303400,293100,299700,296800,325800,316000,326400,308500,317000,324600,321100,325400,325500,349000,355600,352700,347400,349200,353400,337900,328800,326900,324100,353900,367700,397700,380200,385400,378900,380800,370000,350100,336200,333400,345500,369700,365000,370200,353900,
1426,Tehama County,California,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128100,128800,120400,123200,125200,134800,143500,144200,143800,146400,147100,146900,144600,143800,133900,133100,138500,147700,149100,155400,156700,165800,159200,157500,148700,148400,159600,166400,170200,164300,160300,162700,168600,166500,165900,168000,174300,179700,185600,189000,181800,178200,168100,169400,171100,179700,194000,197200,198900,200700,198600,197600,195400,204400,214700,215800,209700,208100,207700,212400,221100,239700,241000,243000,233000,235200,222600,219600,220000,225700,222400,224700,217300,221600,242300,
1859,Liberty County,Georgia,714,124900,115200,121300,119200,117500,114000,115700,115100,120800,121100,123100,119500,118400,120500,118600,117700,115800,113600,115000,112700,112500,110700,121600,126800,123700,111400,108900,109100,111300,109100,123500,117900,109300,97000,98000,103100,102800,102200,103200,102400,101700,106100,107300,108500,109600,111400,115000,110000,113800,117500,117100,106100,101500,103300,102800,100600,95200,96700,94600,90400,91200,92400,96600,99400,97700,97000,96600,97300,97400,96800,96300,98600,100800,99400,97800,95100,99800,100100,103800,107700,109000,108000,98100,96900,91900,100400,105700,106300,98800,94400,98900,101900,97600,95800,95100,101500,100300,105800,103200,105800,101800,105800,102800,100900,108300,110300,116100,100600,107100,100500,107700,102600,109600,115700,116500,114200,114700,115800,122100,125000,126800,119400,120900,124300,127700,122800,118400,120100,121200,124100,121500,122700,123300,128200,129200,129900,130900,132500,130800,128300,128400,128800,130300,129100,137800
2012,Sampson County,North Carolina,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105300,94900,96600,87000,91400,87000,94800,91500,97400,91400,88300,96400,98900,111200,99600,109400,118000,129500,119800,109200,104500,109000,106600,101900,105700,111000,104200,95800,94100,105000,111000,114800,123000,123300,115900,107100,122400,,,,
3258,Lewis and Clark County,Montana,716,211700,209000,196200,185300,183900,190100,190200,194600,192700,201000,194700,199200,194200,194400,192600,191800,191800,187900,188500,192200,189100,193600,196400,200900,195100,191500,188900,183900,190000,199900,206500,201900,192700,198700,194900,207000,200100,199100,182700,174400,175700,175800,181800,178500,180700,186800,194200,194200,192300,184300,184800,178000,188700,196800,203900,201100,199500,195500,190300,183400,196600,196800,204300,196200,205100,206400,206100,206800,210400,216500,211900,212700,205900,208100,204000,211900,208400,206600,204400,206200,213300,211500,210800,208200,213200,220000,220800,218900,216200,216800,219800,224900,222700,222500,226300,227800,231200,227900,230200,226200,226100,230700,234900,235000,227900,233700,237700,243400,238800,242800,251200,247500,244300,239500,241000,241300,243200,245700,249400,250000,251900,244500,240000,245400,253300,258300,257300,254600,254400,248700,248900,257300,266900,276000,269400,266900,265200,268900,275800,276300,273600,270900,269100,272000,285500
2443,Montcalm County,Michigan,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88200,94400,90400,92200,88900,92700,89300,90900,90400,93100,99000,98300,101100,96800,104900,103000,101600,93500,95000,99200,102800,104800,107000,108900,110000,107700,107200,109700,117100,123200,130900,125300,121900,117300,121900,130600,122300,126800,128000,143000,145600,137900,135800,125400,127800,115900,118300,118500,125000,128100,134400,145300
3066,Washington County,New York,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106800,112100,100200,102300,107300,124100,119500,114700,109300,112200,118200,118700,114800,117200,100900,103100,107400,123000,123800,123400,137600,134000,131500,112800,108700,108000,112000,120600,122400,126100,123500,123300,118900,124200,125400,114700,112300,109200,128200,129100,132600,128700,127000,127400,126800,126400,124800,123400,123300,124100,125400,143300,139200,138100,121100,119700,122600,118800,122200,122800,116100,117100,115900,146800,142400,140100,116700,121800,125700,129100,130400,129300,131700,133200,130200,144300,144700,154700,142800,140900,135900,135700,139100,134000,135400,140000,145900,163300,152200,149000,136500,139500,142700,132600,135100,
2214,Columbia County,New York,719,213800,221300,208000,206700,196200,219000,206600,201300,177600,193200,199700,207900,188900,167700,166900,188400,204800,198500,178500,177300,185900,202100,200700,210100,198600,211000,190000,184900,171600,168600,166200,182200,180900,194800,187900,199700,188400,177000,168800,170300,176900,183900,191000,194700,187300,183200,183700,194600,186200,183600,169100,183200,187300,195100,193100,196200,195200,198500,196800,212000,210500,214800,211200,221200,220200,222000,207900,211300,216000,216600,212400,209000,208000,205500,194800,193800,186000,184300,188100,190000,176400,172600,164700,185500,187200,193800,188500,209600,209400,215700,201600,205800,201600,203100,203200,194900,186000,186200,189000,197500,207300,210000,202600,196500,196400,194100,197000,205700,222100,211700,214700,205500,213800,212900,217800,214500,208700,209600,231300,228700,235300,221900,236200,221100,217600,207900,212300,207400,213000,217900,218300,210200,209200,210800,220400,233700,240200,236900,224400,237400,246500,254600,256500,280100,
142,Coos County,Oregon,720,164900,166400,170900,165200,167600,164200,161700,157900,157200,158400,151200,160000,168900,168900,151200,140400,136300,148600,147300,156800,144700,143900,126400,129100,133400,140700,142700,137300,138500,130200,130600,131800,135600,130400,119900,113300,126500,135600,142800,136200,131600,129000,126100,128900,126100,123000,122200,115500,113400,114700,114000,109500,110300,117000,122300,123900,130100,142600,143800,141700,128400,119800,120800,129000,140600,138800,129600,129000,137100,141600,146800,139400,138700,131300,135000,136400,136100,133000,136500,142300,149500,149400,145400,145600,151300,157900,154700,151300,147100,157200,160700,160400,152700,154900,159600,161700,163800,163300,167100,163900,167600,168800,169200,165000,161500,160800,165300,170600,171900,174200,177300,178000,188100,184900,192500,185400,184900,178000,174300,177700,181000,185000,180500,179900,175800,181200,178900,185300,185800,195100,197100,199500,193700,184700,185000,188400,207000,210100,216400,213500,221800,216700,208400,197500,213700
1745,Hamblen County,Tennessee,721,109200,108000,104200,103200,104600,99800,96600,98800,92300,93900,90700,105900,105300,101400,95100,97700,100700,101900,101200,96000,93300,94400,100100,102300,99700,103000,103000,101900,99400,90600,89500,86600,95400,109100,106900,110400,96000,96100,85300,89200,95300,99200,101800,96200,96900,99800,96700,104200,98700,103400,89800,83200,83600,90200,97600,98500,98200,104800,98600,96000,86400,88400,89300,89000,89300,90100,91000,87000,85400,84900,91200,95700,97700,106100,103000,104000,98100,96600,96800,98900,108500,108600,105200,96600,103800,107000,107900,102800,104500,107100,105000,102600,104700,108300,117000,111800,108000,103300,109600,115000,108100,102300,104000,113200,117600,119000,114000,131300,129100,132800,118500,120800,126000,129500,130300,127900,124700,124600,131100,137200,138600,128600,123700,123900,131300,135400,139300,137000,133400,133200,140700,141700,135800,126700,124700,126900,132700,136900,138000,138200,139000,147700,144000,149200,140200
2675,Crow Wing County,Minnesota,722,152300,140200,133700,134500,128900,124800,131800,137900,138600,123400,118200,118600,118200,110900,105100,109900,114800,115900,128300,130500,123700,112100,118100,122600,123300,112200,117600,115900,118700,119000,122900,127900,119700,117100,107600,113500,113200,111300,107100,98800,110700,109300,121800,116500,127100,127300,122400,108100,104100,105200,112000,114300,115400,126300,131100,139000,130900,131500,139700,141400,137800,125300,127000,135700,136200,135800,127600,131600,134800,140200,132000,127800,123700,134800,139700,145200,143900,143400,136300,132800,132200,132300,142700,142600,146700,138000,140500,144200,147200,148200,147100,145900,147800,149000,154500,156400,160600,162400,155900,149800,148000,156600,163900,164800,163600,158300,166800,173400,170500,163400,152800,157500,157400,162300,170100,172200,167700,165600,164100,171700,172200,171800,176300,174800,179000,174000,174200,175700,177500,180900,175400,175800,173400,170600,173300,177800,186600,184300,181600,188600,194000,194500,189700,183200,
2201,Chippewa County,Wisconsin,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132800,131500,127900,125200,126100,131500,129100,125800,118000,118800,122600,127100,128800,129700,131800,129500,128200,131000,129000,128100,125900,127000,132000,130900,128300,129000,128100,133900,145700,146300,147100,135300,138500,140700,137500,136000,131900,130500,131800,135300,144700,143100,147700,153000,153100,150100,142900,145500,149500,154900,154400,147800,131800,135200,149600,173500,177600,166300,156500,153900,156300,154300,158700,163400,162100,152700,149600,155100,167700,176700,179600,172200,166600,163200,168700,165600,166700,168500,173500,168000
1298,Otsego County,New York,724,103500,109700,121800,133000,137300,137000,128900,116600,111000,111200,112400,126200,126900,142300,123600,124800,117100,129100,128400,122800,113000,106700,102500,99000,107700,114000,117400,112200,108500,115600,112100,113200,113500,128100,133500,127700,113600,103100,113700,116400,119200,107700,119000,116100,113500,114700,120700,121600,115100,127700,136100,125600,117800,124100,131300,118800,104300,98400,109700,120000,130900,134100,134200,128100,130200,119800,124400,114900,118700,117300,113400,118000,112400,127800,131200,132600,121000,117700,115700,110900,109500,105500,111900,110000,116000,119200,118100,119900,123400,125700,124600,124100,125700,129400,115300,105400,101400,108100,116900,129900,130600,129000,124800,127100,125400,115500,113300,117100,110800,110600,105100,109200,112700,116200,118200,118900,120400,117200,122800,123000,131100,129400,130000,131900,130100,130700,128900,117200,121200,122100,141800,139200,134000,116700,127400,137400,152900,142900,140300,129700,129200,126400,147200,143600,
